wavelength spec_sum spec_optimal
5878.53 2200.94 2195.91
5881.4 2187.11 2186.22
5884.27 2171.71 2173.74
5887.13 2116.5 2121.75
5890 2051.01 2060.09
5892.87 2054.82 2067.78
5895.73 2066.04 2072.53
5898.6 2108.55 2116.63
5901.47 2124.39 2131.87
5904.33 2140.48 2148.41
5907.2 2136.39 2147.08
5910.06 2142.27 2153.96
5912.93 2134.14 2149.73
5915.79 2129.16 2143.25
5918.66 2150.63 2162.23
5921.53 2136.55 2148.72
5924.39 2137.69 2147.8
5927.26 2143.24 2154.26
5930.12 2107.78 2118.2
5932.99 2111.9 2120.68
5935.85 2128.63 2138.1
5938.72 2137.82 2145.9
5941.58 2134.26 2140.49
5944.44 2119.19 2123.26
5947.31 2110.64 2115.03
5950.17 2124.47 2124.96
5953.04 2107.88 2110.86
5955.9 2118.9 2119.95
5958.76 2124.91 2121.98
5961.63 2130.95 2129.56
5964.49 2108.81 2101.9
5967.36 2114.62 2109.91
5970.22 2132.67 2126.9
5973.08 2111.85 2107.57
5975.95 2107.38 2104.65
5978.81 2079.9 2074.31
5981.67 2074.66 2069.92
5984.53 2087.94 2078.31
5987.4 2062.39 2057.81
5990.26 2088.47 2079.42
5993.12 2098.28 2090.67
5995.98 2086.37 2076.31
5998.85 2100.42 2094.25
6001.71 2091.87 2090.34
6004.57 2064.85 2060.52
6007.43 2064.56 2062.51
6010.29 2068.3 2063.15
6013.15 2046.43 2044.94
6016.02 2053.75 2050.89
6018.88 2045.97 2044.64
6021.74 2029.22 2030.6
6024.6 2035.21 2034.81
6027.46 2044.99 2043.33
6030.32 2050.38 2048.28
6033.18 2046.07 2045.13
6036.04 2053.18 2053.08
6038.9 2052.69 2058.07
6041.76 2044.46 2046.71
6044.62 2032.85 2034.85
6047.48 2045.84 2050.4
6050.34 2035.81 2038.12
6053.2 2041.16 2044.51
6056.06 2039.67 2040.51
6058.92 2057.4 2061.99
6061.78 2035.89 2040.24
6064.64 2024.13 2027.19
6067.5 2029.92 2033.2
6070.36 2045.64 2049.97
6073.22 2038.76 2038.91
6076.08 2029.72 2033.89
6078.93 1996.22 2000.69
6081.79 2006.71 2007.61
6084.65 2009.63 2011.33
6087.51 2002.79 2007.29
6090.37 2004.8 2006.52
6093.23 1997.04 1998.51
6096.08 2009.05 2007.43
6098.94 2002.83 2002.68
6101.8 1987.81 1987.99
6104.66 1983.52 1983
6107.51 1984.19 1983.93
6110.37 1995.25 1992.98
6113.23 1979.64 1978.61
6116.09 1994.13 1992.29
6118.94 1991.8 1990.48
6121.8 1991.3 1987.43
6124.66 1975.78 1972.37
6127.51 1961.4 1959.76
6130.37 1968.45 1965.94
6133.22 1961.55 1962.44
6136.08 1930.97 1930.57
6138.94 1891.89 1893.53
6141.79 1888.12 1887.01
6144.65 1891.88 1890.44
6147.5 1919.53 1917.62
6150.36 1917.72 1915.09
6153.21 1924.21 1921.34
6156.07 1937.17 1933.57
6158.92 1932.38 1930.54
6161.78 1930.46 1929.04
6164.63 1943.09 1942.23
6167.49 1928.89 1929.31
6170.34 1934.14 1932.97
6173.2 1919.93 1920.14
6176.05 1914.27 1916.11
6178.91 1913.26 1913.58
6181.76 1941.95 1943.83
6184.61 1935.46 1933.67
6187.47 1913.71 1913.89
6190.32 1910.81 1914.13
6193.17 1917.28 1918.62
6196.03 1935.58 1936.7
6198.88 1929.8 1931.62
6201.73 1938.72 1936.22
6204.59 1920.33 1923.75
6207.44 1928.51 1931.19
6210.29 1928.41 1928.3
6213.14 1926.61 1927
6216 1918.23 1919.37
6218.85 1923.97 1925
