wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal spectrum_snr
9042.76 7831.67 7769.29 3523.6 3498.11 94.3966
9045.4 7802.47 7875.57 3492.78 3535.88 94.2605
9048.03 7992.59 7945.48 3591.25 3562.57 95.3526
9050.67 8041.39 8058.14 3603.66 3615.33 95.512
9053.31 8140.46 8061.64 3651.07 3612.8 96.1318
9055.94 8003.07 7968.05 3583.66 3552.22 95.3984
9058.58 7760.62 7832.55 3421.93 3491.71 94.0811
9061.21 7733.95 7652.15 3469.55 3399.94 93.978
9063.85 7461.86 7497.47 3308.34 3316.1 92.2703
9066.48 7296.61 6861 3170.41 2998.4 91.3065
9069.11 5824.54 5872.18 2516.44 2535.77 81.6008
9071.75 4495.38 3439.97 1920.44 1478.96 71.6558
