wavelength spec_sum spec_optimal
5611.4 2394.83 2392.21
5614.28 2373.04 2368.76
5617.16 2360.31 2358.38
5620.04 2356.02 2353.54
5622.91 2354.64 2351.8
5625.79 2358.72 2359.21
5628.67 2381.38 2379.01
5631.54 2385.73 2383.64
5634.42 2366.69 2366.34
5637.3 2354.32 2352.94
5640.17 2342.65 2342.75
5643.05 2350.89 2351.8
5645.93 2352 2354.54
5648.8 2343.77 2344.66
5651.68 2357.68 2361.35
5654.55 2332.34 2335.36
5657.43 2286.34 2288.67
5660.3 2277.66 2280.97
5663.18 2254.19 2259.36
5666.06 2275.38 2280.47
5668.93 2310.36 2316.26
5671.81 2313.07 2321.86
5674.68 2336.51 2341.81
5677.56 2314.41 2322.65
5680.43 2300.35 2306.61
5683.31 2283.72 2289.61
5686.18 2260.22 2270.28
5689.06 2261.07 2268.45
5691.93 2285.12 2291.47
5694.8 2284.89 2291.57
5697.68 2281.19 2286.89
5700.55 2273.62 2280.45
5703.43 2273.14 2277.44
5706.3 2249.73 2254.82
5709.17 2238.19 2244.85
5712.05 2253.66 2256.23
5714.92 2265.86 2267.08
5717.8 2264.83 2267.57
5720.67 2286.1 2285.17
5723.54 2303.18 2302.93
5726.41 2279.18 2274.62
5729.29 2288.34 2280.76
5732.16 2299.55 2289.51
5735.03 2277.8 2264.24
5737.91 2299.6 2283.98
5740.78 2292.88 2272.95
5743.65 2295.67 2270.93
5746.52 2274.29 2248.48
5749.4 2287.15 2255
5752.27 2290.47 2255.53
5755.14 2282.06 2241.5
5758.01 2298.07 2252.66
5760.88 2284.54 2234.74
5763.76 2296.84 2240.44
5766.63 2294.11 2230.76
5769.5 2309.86 2240.67
5772.37 2313.8 2235.2
5775.24 2140.33 2245.65
5778.11 2141.31 2238.83
5780.98 2133.84 2219.96
5783.86 2134.23 2217.22
5786.73 2139.32 2212.08
5789.6 2173.48 2237.21
5792.47 2178.24 2233.33
5795.34 2176 2223.42
5798.21 2191.07 2231.92
5801.08 2202.43 2236.04
5803.95 2189.78 2220.17
5806.82 2187.44 2207.93
5809.69 2211.74 2226.19
5812.56 2233.66 2238.73
5815.43 2225.67 2225.6
5818.3 2245.15 2242.74
5821.17 2226.02 2221.18
5824.04 2261.28 2247.03
5826.91 2240.22 2220.17
5829.77 2239.22 2220.88
5832.64 2261.51 2236.49
5835.51 2262.5 2236.58
5838.38 2246.86 2219.13
5841.25 2258.74 2236.31
5844.12 2250.76 2225.55
5846.99 2231.05 2205.52
5849.86 2243.08 2214.14
5852.72 2164.91 2143.25
5855.59 2178.35 2158.04
5858.46 2186.32 2166.58
5861.33 2185.72 2168.18
5864.2 2207.68 2189.08
5867.06 2212.59 2192.3
5869.93 2219.75 2204.34
5872.8 2228.51 2212.15
5875.67 2223.19 2214.93
5878.53 2199.08 2195.91
5881.4 2187.29 2186.22
5884.27 2172.2 2173.74
5887.13 2116.79 2121.75
5890 2050.65 2060.09
5892.87 2055.1 2067.79
5895.73 2066.52 2072.52
5898.6 2108.73 2116.64
5901.47 2124.74 2131.87
5904.33 2140.76 2148.41
5907.2 2136.67 2147.08
5910.06 2143.16 2153.96
5912.93 2132.33 2149.73
5915.79 2129.48 2143.25
5918.66 2148.53 2162.23
5921.53 2136.8 2148.72
5924.39 2137.96 2147.8
5927.26 2144.11 2154.26
5930.12 2108.23 2118.2
5932.99 2112.63 2120.68
5935.85 2128.48 2138.1
5938.72 2138.58 2145.9
5941.58 2134.22 2140.49
5944.44 2119.51 2123.26
5947.31 2110.94 2115.03
5950.17 2124.97 2124.95
5953.04 2108.13 2110.87
5955.9 2116.97 2119.96
5958.76 2125.25 2121.98
5961.63 2131.05 2129.55
5964.49 2109.18 2101.9
5967.36 2114.68 2109.91
5970.22 2133.08 2126.9
5973.08 2109.46 2107.57
5975.95 2107.79 2104.65
5978.81 2080.18 2074.3
5981.67 2074.68 2069.92
5984.53 2088.21 2078.31
5987.4 2062.7 2057.81
5990.26 2088.31 2079.42
5993.12 2098.15 2090.67
5995.98 2086.57 2076.31
5998.85 2100.68 2094.25
6001.71 2092.31 2090.34
6004.57 2064.91 2060.51
6007.43 2064.93 2062.51
6010.29 2066.81 2063.15
6013.15 2047.17 2044.94
6016.02 2051.98 2050.89
