wavelength spec_sum spec_optimal
6059.44 20.9268 87.4718
6062.3 22.4415 88.6878
6065.16 24.2355 89.512
6068.02 19.494 84.8051
6070.88 22.5871 85.7093
6073.74 21.8486 87.8703
6076.6 18.9361 87.5251
6079.46 23.1426 87.7042
6082.32 20.5085 86.6779
6085.18 22.4659 87.5159
6088.04 25.2732 85.8729
6090.89 22.3074 86.3476
6093.75 25.2355 85.213
6096.61 26.656 90.6682
6099.47 25.9194 88.4347
6102.33 22.1571 93.0682
6105.19 22.7043 92.2518
6108.04 22.746 88.0026
6110.9 25.3582 89.5361
6113.76 17.1767 90.3682
6116.62 21.3668 86.3949
6119.47 22.9389 78.067
6122.33 23.9919 80.28
6125.19 26.1071 89.8302
6128.05 18.3364 83.8962
6130.9 18.4858 82.7692
6133.76 24.2482 85.3024
6136.62 15.1271 85.5603
6139.47 24.1362 79.8599
6142.33 20.5549 89.5255
6145.19 22.2956 84.3552
6148.04 19.4046 86.4207
6150.9 21.4935 88.8171
6153.75 20.2834 88.4669
6156.61 20.4031 85.172
6159.46 18.258 85.4327
6162.32 14.1131 84.0977
6165.18 19.6881 88.066
6168.03 20.9174 83.6147
6170.89 19.8704 86.0191
6173.74 18.1675 81.7942
6176.6 21.8801 83.3475
6179.45 20.2161 85.5568
6182.31 19.767 83.7364
6185.16 21.834 87.1753
6188.01 21.6918 87.6526
6190.87 19.4955 90.9803
6193.72 19.3822 83.989
6196.58 18.925 84.1154
6199.43 22.6686 86.4005
6202.28 23.376 86.243
6205.14 23.0074 80.6479
6207.99 21.6211 85.4213
6210.84 17.3273 80.1055
6213.7 21.0878 82.0116
6216.55 14.981 79.0358
6219.4 18.959 89.3424
6222.26 21.6809 76.3076
6225.11 19.8993 83.6978
6227.96 22.6397 83.8143
6230.81 18.69 86.1963
6233.67 18.7278 86.3157
6236.52 17.3396 81.1322
6239.37 21.3305 82.1655
6242.22 23.1573 81.4499
6245.07 13.6748 80.2624
6247.93 11.7259 79.2928
6250.78 20.7647 80.0697
6253.63 20.8832 82.9389
6256.48 14.1704 76.1903
6259.33 16.2137 87.8568
6262.18 21.3082 77.7874
6265.03 19.9073 81.3432
6267.88 21.3547 81.0017
6270.73 18.8915 83.6711
6273.59 21.5883 83.6806
6276.44 13.5513 80.346
6279.29 17.1272 82.1275
6282.14 18.8297 77.7661
6284.99 8.90289 83.3597
6287.84 19.7008 78.2077
6290.69 17.2925 89.0333
6293.53 22.6453 91.7511
6296.38 16.096 80.8131
6299.23 17.3367 72.389
