wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4964.52 61235.6 61050.1 69794.7 69556.3
4967.42 60691.1 60957 69127.3 69471.2
4970.32 60944.3 60971.5 69491.5 69468.4
4973.22 61279 61355.1 69786.3 69924.8
4976.11 61841.9 61239.9 70496.6 69811.3
4979.01 60598.7 60174.8 69150.9 68600.7
4981.91 58083.7 58860.3 66154.5 67133.7
4984.8 57898.4 58308.5 66095.8 66515.4
4987.7 58943.4 58865.6 67295.9 67190.7
4990.6 59755 59839.7 68180.3 68305.4
4993.49 60820.7 60270.1 69440 68790.1
4996.39 60234.5 60250.1 68749.9 68755.6
4999.29 59695.2 59718.8 68076.8 68185.4
5002.18 59226.9 59297.2 67729.5 67702
5005.08 58969.5 59359.6 67299.8 67794.7
5007.97 59882.5 59633.6 68354.9 68088.4
5010.87 60048.9 59692.9 68610.6 68164.1
5013.77 59147.2 59317.2 67526.8 67750.5
5016.66 58755.5 59059.1 67114.2 67455.3
5019.56 59274.5 59546.5 67725 68033.4
5022.45 60609.5 60274.9 69261 68894.3
5025.35 60940.6 61016.1 69696.9 69763.2
5028.24 61498.1 61542.7 70331.7 70371.5
5031.14 62189.4 61809.5 71085.9 70648.4
5034.04 61740.8 61645.3 70527.6 70457.5
5036.93 61005.6 61070 69759 69790.9
5039.83 60463.5 60923.1 69086.2 69671.4
5042.72 61300.2 61307.9 70169 70152.5
5045.62 62160 61626.2 71202.4 70521.4
5048.51 61418.4 61823.7 70192.7 70739
5051.41 61892.7 62094.2 70822 71007.2
5054.3 62971.6 62601.8 72006.8 71632.9
5057.2 62941 63455.8 72069.8 72624.9
5060.09 64454.8 63627.1 73798.2 72825.8
5062.99 63485.6 63853.4 72609.3 73061.7
5065.88 63619.7 63370.7 72777.7 72492.8
5068.77 63006.7 63013.9 72091.3 72116.4
5071.67 62415.3 62237.7 71480.2 71309.5
5074.56 61291.1 61386.1 70357 70350.2
5077.46 60451.8 60585.1 69213.4 69444
5080.35 60012.4 60269.3 68761.6 69078.6
5083.25 60343.7 60492 69260.6 69329.7
5086.14 61119.9 61113.6 69966.9 70043.1
5089.03 61877.2 61738.9 70901.9 70720.6
5091.93 62219.7 62334.4 71293.1 71456.2
5094.82 62906.2 62159.6 72173.6 71268.2
5097.72 61352.9 61983.8 70337.8 71077.6
5100.61 61692.3 61697.5 70721.5 70728.5
5103.5 62047.4 61999.3 71126.3 71109.4
5106.4 62258.2 62098.4 71480.6 71259.4
5109.29 61989.6 62275.1 71171.3 71485.4
5112.18 62577.3 62335.7 71804.2 71535.4
5115.08 62440.2 62517.2 71630.6 71735.5
5117.97 62534 62163.5 71771.8 71351.1
5120.86 61516.4 61384.6 70650.8 70464.5
5123.76 60103.3 60750.7 68971.1 69758.7
5126.65 60632.2 60587.3 69654.3 69565.6
5129.54 61026.2 60826.4 70071.6 69864.9
5132.43 60820.7 60899 69868.9 69914.7
5135.33 60850 60873 69803.5 69881.7
5138.22 60948.4 60879.5 69972.7 69885.8
5141.11 60840.2 61012.5 69881.2 70045.8
5144 61249 61249.7 70283.6 70351.9
5146.9 61660 61609.7 70890.8 70777.3
