wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
5028.63 372.241 390.639 889.508 1654.84
5031.53 450.732 476.293 2696.9 1876.85
5034.42 605.906 498.573 2044.12 1706.45
5037.32 439.081 479.582 378.319 307.994
5040.21 393.76 425.939 -1498.46 92.1588
5043.11 444.976 492.843 1396.62 745.293
5046 639.794 509.402 2337.72 1552.3
5048.9 443.438 497.743 922.55 1707.98
5051.79 409.996 473.079 1863.68 286.122
5054.69 565.804 479.925 -1927.86 569.412
5057.58 463.976 531.193 1772.42 1027.77
5060.48 563.799 506.265 3238.75 3021.43
5063.37 491.02 505.262 4053.11 1750.15
5066.26 460.966 429.577 -2041.4 1122.82
5069.16 336.743 431.913 1356.75 734.367
5072.05 498.031 432.316 2887.76 1770.73
5074.95 462.173 559.374 1067.69 1672.09
5077.84 717.919 501.137 1060.83 -105.758
5080.74 323.32 518.246 -2445.79 61.052
5083.63 513.499 444.312 1568.12 -545.991
5086.52 496.117 515.343 -760.302 -285.386
5089.42 536.414 557.201 -1663.98 623.958
5092.31 639.073 540.342 4296.15 1579.65
5095.2 445.539 522.766 2106.78 1845.52
