wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4959.12 742.371 809.057 3502.27 1994.09
4962.01 558.62 674.689 -408.932 1042.39
4964.91 723.076 705.41 33.8139 167.938
4967.81 834.534 732.107 878.932 329.623
4970.71 638.71 687.06 76.1224 159.294
4973.6 587.936 642.924 -477.172 763.097
4976.5 702.127 560.708 2690.34 653.361
4979.4 392.061 461.259 -253.083 476.292
4982.29 289.59 298.026 -1008.38 -391.008
4985.19 212.427 289.085 88.4388 0.199288
4988.09 365.239 455.285 920.538 927.591
4990.98 788.188 688.737 1773.8 1921.96
4993.88 912.784 737.584 3071.53 2096.01
4996.78 511.78 773.215 1442.7 531.639
4999.67 895.082 566.157 -2919.32 313.428
5002.57 291.61 534.695 2416.9 521.93
5005.47 417.392 478.488 2068.21 1646.07
5008.36 726.462 576.422 453.103 1699.3
5011.26 585.413 644.355 2576.58 1974.24
5014.15 621.192 580.966 2893.05 1324.92
5017.05 536.294 617.26 -1494.88 -38.1641
5019.94 694.294 508.915 -1512.67 -924.897
5022.84 296.158 393.043 232.853 32.7675
5025.74 188.676 370.865 1378.12 833.493
5028.63 627.761 574.352 889.508 1654.84
5031.53 906.62 741.977 2696.9 1876.85
5034.42 691.551 768.512 2044.12 1706.45
5037.32 707.366 517.822 378.319 307.994
5040.21 154.549 417.505 -1498.46 92.1588
5043.11 390.601 386.197 1396.62 745.293
5046 613.442 563.063 2337.72 1552.3
5048.9 685.146 619.213 922.55 1707.98
5051.79 559.05 531.079 1863.68 286.122
5054.69 349.04 409.587 -1927.86 569.412
5057.58 320.672 428.065 1772.42 1027.77
5060.48 614.484 429.119 3238.75 3021.43
5063.37 352.201 510.237 4053.11 1750.15
5066.26 564.024 540.45 -2041.4 1122.82
5069.16 705.126 608.967 1356.75 734.367
5072.05 557.752 699.095 2887.76 1770.73
5074.95 834.406 721.222 1067.69 1672.09
5077.84 771.509 756.663 1060.83 -105.758
5080.74 664.075 592.361 -2445.79 61.052
5083.63 341.5 479.312 1568.12 -545.991
5086.52 432.361 379.597 -760.302 -285.386
5089.42 364.931 543.35 -1663.98 623.958
5092.31 832.758 480.765 4296.15 1579.65
5095.2 244.606 574.659 2106.78 1845.52
5098.1 646.615 470.566 -866.386 403.573
5100.99 520.478 597.387 -29.674 703.98
